STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,TRANSFORMATION,Transformation,ADJUSTMENT,Adjustment,SEX,Sex,AGE,Age,ACTIVITY,Economic activity,FREQ,Frequency of observation,TIME_PERIOD,Time period,OBS_VALUE,Observation value,BASE_PER,Base period,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),Employment rate,I,USA,United States,EMP_WAP,Employment rate,PT_WAP_SUB,Percentage of working age population in the same subgroup,_Z,Not applicable,N,Neither seasonally adjusted nor calendar adjusted,_T,Total,Y25T54,From 25 to 54 years,_Z,Not applicable,M,Monthly,2021-06,,76.94467,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),Employment rate,I,USA,United States,EMP_WAP,Employment rate,PT_WAP_SUB,Percentage of working age population in the same subgroup,_Z,Not applicable,N,Neither seasonally adjusted nor calendar adjusted,_T,Total,Y25T54,From 25 to 54 years,_Z,Not applicable,M,Monthly,2021-07,,77.37245,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),Employment rate,I,USA,United States,EMP_WAP,Employment rate,PT_WAP_SUB,Percentage of working age population in the same subgroup,_Z,Not applicable,N,Neither seasonally adjusted nor calendar adjusted,_T,Total,Y25T54,From 25 to 54 years,_Z,Not applicable,M,Monthly,2021-08,,77.62727,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),Employment rate,I,USA,United States,EMP_WAP,Employment rate,PT_WAP_SUB,Percentage of working age population in the same subgroup,_Z,Not applicable,N,Neither seasonally adjusted nor calendar adjusted,_T,Total,Y25T54,From 25 to 54 years,_Z,Not applicable,M,Monthly,2021-09,,78.26349,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),Employment rate,I,USA,United States,EMP_WAP,Employment rate,PT_WAP_SUB,Percentage of working age population in the same subgroup,_Z,Not applicable,N,Neither seasonally adjusted nor calendar adjusted,_T,Total,Y25T54,From 25 to 54 years,_Z,Not applicable,M,Monthly,2021-10,,78.75504,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),Employment rate,I,USA,United States,EMP_WAP,Employment rate,PT_WAP_SUB,Percentage of working age population in the same subgroup,_Z,Not applicable,N,Neither seasonally adjusted nor calendar adjusted,_T,Total,Y25T54,From 25 to 54 years,_Z,Not applicable,M,Monthly,2021-11,,79.28665,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),Employment rate,I,USA,United States,EMP_WAP,Employment rate,PT_WAP_SUB,Percentage of working age population in the same subgroup,_Z,Not applicable,N,Neither seasonally adjusted nor calendar adjusted,_T,Total,Y25T54,From 25 to 54 years,_Z,Not applicable,M,Monthly,2021-12,,79.24884,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),Employment rate,I,USA,United States,EMP_WAP,Employment rate,PT_WAP_SUB,Percentage of working age population in the same subgroup,_Z,Not applicable,N,Neither seasonally adjusted nor calendar adjusted,_T,Total,Y25T54,From 25 to 54 years,_Z,Not applicable,M,Monthly,2022-01,,78.80689,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),Employment rate,I,USA,United States,EMP_WAP,Employment rate,PT_WAP_SUB,Percentage of working age population in the same subgroup,_Z,Not applicable,N,Neither seasonally adjusted nor calendar adjusted,_T,Total,Y25T54,From 25 to 54 years,_Z,Not applicable,M,Monthly,2022-02,,79.35446,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),Employment rate,I,USA,United States,EMP_WAP,Employment rate,PT_WAP_SUB,Percentage of working age population in the same subgroup,_Z,Not applicable,N,Neither seasonally adjusted nor calendar adjusted,_T,Total,Y25T54,From 25 to 54 years,_Z,Not applicable,M,Monthly,2022-03,,80.05474,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),Employment rate,I,USA,United States,EMP_WAP,Employment rate,PT_WAP_SUB,Percentage of working age population in the same subgroup,_Z,Not applicable,N,Neither seasonally adjusted nor calendar adjusted,_T,Total,Y25T54,From 25 to 54 years,_Z,Not applicable,M,Monthly,2022-04,,80.11658,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),Employment rate,I,USA,United States,EMP_WAP,Employment rate,PT_WAP_SUB,Percentage of working age population in the same subgroup,_Z,Not applicable,N,Neither seasonally adjusted nor calendar adjusted,_T,Total,Y25T54,From 25 to 54 years,_Z,Not applicable,M,Monthly,2022-05,,80.20612,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),Employment rate,I,USA,United States,EMP_WAP,Employment rate,PT_WAP_SUB,Percentage of working age population in the same subgroup,_Z,Not applicable,N,Neither seasonally adjusted nor calendar adjusted,_T,Total,Y25T54,From 25 to 54 years,_Z,Not applicable,M,Monthly,2022-06,,79.60919,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),Employment rate,I,USA,United States,EMP_WAP,Employment rate,PT_WAP_SUB,Percentage of working age population in the same subgroup,_Z,Not applicable,N,Neither seasonally adjusted nor calendar adjusted,_T,Total,Y25T54,From 25 to 54 years,_Z,Not applicable,M,Monthly,2022-07,,79.4729,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),Employment rate,I,USA,United States,EMP_WAP,Employment rate,PT_WAP_SUB,Percentage of working age population in the same subgroup,_Z,Not applicable,N,Neither seasonally adjusted nor calendar adjusted,_T,Total,Y25T54,From 25 to 54 years,_Z,Not applicable,M,Monthly,2022-08,,79.94856,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),Employment rate,I,USA,United States,EMP_WAP,Employment rate,PT_WAP_SUB,Percentage of working age population in the same subgroup,_Z,Not applicable,N,Neither seasonally adjusted nor calendar adjusted,_T,Total,Y25T54,From 25 to 54 years,_Z,Not applicable,M,Monthly,2022-09,,80.43958,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),Employment rate,I,USA,United States,EMP_WAP,Employment rate,PT_WAP_SUB,Percentage of working age population in the same subgroup,_Z,Not applicable,N,Neither seasonally adjusted nor calendar adjusted,_T,Total,Y25T54,From 25 to 54 years,_Z,Not applicable,M,Monthly,2022-10,,80.21259,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),Employment rate,I,USA,United States,EMP_WAP,Employment rate,PT_WAP_SUB,Percentage of working age population in the same subgroup,_Z,Not applicable,N,Neither seasonally adjusted nor calendar adjusted,_T,Total,Y25T54,From 25 to 54 years,_Z,Not applicable,M,Monthly,2022-11,,80.12421,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),Employment rate,I,USA,United States,EMP_WAP,Employment rate,PT_WAP_SUB,Percentage of working age population in the same subgroup,_Z,Not applicable,N,Neither seasonally adjusted nor calendar adjusted,_T,Total,Y25T54,From 25 to 54 years,_Z,Not applicable,M,Monthly,2022-12,,80.22401,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),Employment rate,I,USA,United States,EMP_WAP,Employment rate,PT_WAP_SUB,Percentage of working age population in the same subgroup,_Z,Not applicable,N,Neither seasonally adjusted nor calendar adjusted,_T,Total,Y25T54,From 25 to 54 years,_Z,Not applicable,M,Monthly,2023-01,,79.88228,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),Employment rate,I,USA,United States,EMP_WAP,Employment rate,PT_WAP_SUB,Percentage of working age population in the same subgroup,_Z,Not applicable,N,Neither seasonally adjusted nor calendar adjusted,_T,Total,Y25T54,From 25 to 54 years,_Z,Not applicable,M,Monthly,2023-02,,80.39413,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),Employment rate,I,USA,United States,EMP_WAP,Employment rate,PT_WAP_SUB,Percentage of working age population in the same subgroup,_Z,Not applicable,N,Neither seasonally adjusted nor calendar adjusted,_T,Total,Y25T54,From 25 to 54 years,_Z,Not applicable,M,Monthly,2023-03,,80.77013,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),Employment rate,I,USA,United States,EMP_WAP,Employment rate,PT_WAP_SUB,Percentage of working age population in the same subgroup,_Z,Not applicable,N,Neither seasonally adjusted nor calendar adjusted,_T,Total,Y25T54,From 25 to 54 years,_Z,Not applicable,M,Monthly,2023-04,,80.95946,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),Employment rate,I,USA,United States,EMP_WAP,Employment rate,PT_WAP_SUB,Percentage of working age population in the same subgroup,_Z,Not applicable,N,Neither seasonally adjusted nor calendar adjusted,_T,Total,Y25T54,From 25 to 54 years,_Z,Not applicable,M,Monthly,2023-05,,80.91219,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),Employment rate,I,USA,United States,EMP_WAP,Employment rate,PT_WAP_SUB,Percentage of working age population in the same subgroup,_Z,Not applicable,N,Neither seasonally adjusted nor calendar adjusted,_T,Total,Y25T54,From 25 to 54 years,_Z,Not applicable,M,Monthly,2023-06,,80.65331,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),Employment rate,I,USA,United States,EMP_WAP,Employment rate,PT_WAP_SUB,Percentage of working age population in the same subgroup,_Z,Not applicable,N,Neither seasonally adjusted nor calendar adjusted,_T,Total,Y25T54,From 25 to 54 years,_Z,Not applicable,M,Monthly,2023-07,,80.45393,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),Employment rate,I,USA,United States,EMP_WAP,Employment rate,PT_WAP_SUB,Percentage of working age population in the same subgroup,_Z,Not applicable,N,Neither seasonally adjusted nor calendar adjusted,_T,Total,Y25T54,From 25 to 54 years,_Z,Not applicable,M,Monthly,2023-08,,80.55315,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),Employment rate,I,USA,United States,EMP_WAP,Employment rate,PT_WAP_SUB,Percentage of working age population in the same subgroup,_Z,Not applicable,N,Neither seasonally adjusted nor calendar adjusted,_T,Total,Y25T54,From 25 to 54 years,_Z,Not applicable,M,Monthly,2023-09,,81.05907,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),Employment rate,I,USA,United States,EMP_WAP,Employment rate,PT_WAP_SUB,Percentage of working age population in the same subgroup,_Z,Not applicable,N,Neither seasonally adjusted nor calendar adjusted,_T,Total,Y25T54,From 25 to 54 years,_Z,Not applicable,M,Monthly,2023-10,,80.95531,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),Employment rate,I,USA,United States,EMP_WAP,Employment rate,PT_WAP_SUB,Percentage of working age population in the same subgroup,_Z,Not applicable,N,Neither seasonally adjusted nor calendar adjusted,_T,Total,Y25T54,From 25 to 54 years,_Z,Not applicable,M,Monthly,2023-11,,81.05726,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),Employment rate,I,USA,United States,EMP_WAP,Employment rate,PT_WAP_SUB,Percentage of working age population in the same subgroup,_Z,Not applicable,N,Neither seasonally adjusted nor calendar adjusted,_T,Total,Y25T54,From 25 to 54 years,_Z,Not applicable,M,Monthly,2023-12,,80.51099,,,,A,Normal value,0,Units,1,One
